Date,Time (UTC),Type,Symbol,Specification,Liquidity Indicator,Trading Fee Rate (bps),USD Amount USD,Fee (USD) USD,USD Balance USD,BTC Amount BTC,Fee (BTC) BTC,BTC Balance BTC,ETH Amount ETH,Fee (ETH) ETH,ETH Balance ETH,LTC Amount LTC,Fee (LTC) LTC,LTC Balance LTC,DOGE Amount DOGE,Fee (DOGE) DOGE,DOGE Balance DOGE,USDC Amount USDC,Fee (USDC) USDC,USDC Balance USDC,XRP Amount XRP,Fee (XRP) XRP,XRP Balance XRP,FET Amount FET,Fee (FET) FET,FET Balance FET,SHIB Amount SHIB,Fee (SHIB) SHIB,SHIB Balance SHIB,LRC Amount LRC,Fee (LRC) LRC,LRC Balance LRC,SUSHI Amount SUSHI,Fee (SUSHI) SUSHI,SUSHI Balance SUSHI,BONK Amount BONK,Fee (BONK) BONK,BONK Balance BONK,FTM Amount FTM,Fee (FTM) FTM,FTM Balance FTM,RNDR Amount RNDR,Fee (RNDR) RNDR,RNDR Balance RNDR,ALI Amount ALI,Fee (ALI) ALI,ALI Balance ALI,PEPE Amount PEPE,Fee (PEPE) PEPE,PEPE Balance PEPE,Trade ID,Order ID,Order Date,Order Time,Client Order ID,API Session,Tx Hash,Deposit Destination,Deposit Tx Output,Withdrawal Destination,Withdrawal Tx Output
2025-01-16,12:27:53.422,Buy,PEPEUSD,Limit,Maker,10.00 ,($346.25),($0.35),$704.35 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"3,623.299643 FTM ",,,0.0 RNDR ,,,0.0 ALI ,"18,562,500.0 PEPE ",,"18,562,500.0 PEPE ",2840140886684755,73771238750757206,2025-01-16,12:25:21.987,,web,,,,,
2025-01-16,12:27:54.770,Buy,PEPEUSD,Limit,Maker,10.00 ,($346.25),($0.35),$357.76 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"3,623.299643 FTM ",,,0.0 RNDR ,,,0.0 ALI ,"18,562,500.0 PEPE ",,"37,125,000.0 PEPE ",2840140886684757,73771238750757206,2025-01-16,12:25:21.987,,web,,,,,
2025-01-16,12:27:56.952,Buy,PEPEUSD,Limit,Maker,10.00 ,($346.25),($0.35),$11.17 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"3,623.299643 FTM ",,,0.0 RNDR ,,,0.0 ALI ,"18,562,500.0 PEPE ",,"55,687,500.0 PEPE ",2840140886684761,73771238750757206,2025-01-16,12:25:21.987,,web,,,,,
2025-01-16,12:27:58.778,Buy,PEPEUSD,Limit,Maker,10.00 ,($6.26),($0.01),$4.90 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"3,623.299643 FTM ",,,0.0 RNDR ,,,0.0 ALI ,"335,659.813434 PEPE ",,"56,023,159.813434 PEPE ",2840140886684765,73771238750757206,2025-01-16,12:25:21.987,,web,,,,,
2025-01-16,12:43:06.265,Sell,FTMUSD,Limit,Maker,9.99999 ,"$1,001.31 ",($1.00),"$1,005.21 ",,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,"(1,259.512857 FTM)",,"2,363.786786 FTM ",,,0.0 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886689433,73771238752815360,2025-01-16,12:43:06.155,,web,,,,,
2025-01-16,13:05:11.617,Buy,RNDRUSD,Limit,Maker,10.00 ,($180.92),($0.18),$824.11 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",23.96 RNDR ,,23.96 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696734,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:05:11.778,Buy,RNDRUSD,Limit,Maker,10.00 ,($158.12),($0.16),$665.83 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",20.94 RNDR ,,44.9 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696758,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:05:11.879,Buy,RNDRUSD,Limit,Maker,10.00 ,($180.92),($0.18),$484.73 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",23.96 RNDR ,,68.86 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696762,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:05:12.094,Buy,RNDRUSD,Limit,Maker,9.99999 ,($50.14),($0.05),$434.54 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",6.64 RNDR ,,75.5 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696764,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:05:12.583,Buy,RNDRUSD,Limit,Maker,10.00 ,($180.92),($0.18),$253.44 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",23.96 RNDR ,,99.46 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696766,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:05:13.088,Buy,RNDRUSD,Limit,Maker,10.00 ,($51.42),($0.05),$201.96 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",6.81 RNDR ,,106.27 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696770,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:05:13.188,Buy,RNDRUSD,Limit,Maker,10.00 ,($158.12),($0.16),$43.69 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",20.94 RNDR ,,127.21 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696772,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:05:13.291,Buy,RNDRUSD,Limit,Maker,9.99999 ,($39.42),($0.04),$4.23 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",5.22 RNDR ,,132.43 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886696774,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:12:25.485,Buy,RNDRUSD,Limit,Maker,9.96806 ,($0.02),($0.00),$4.21 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,"2,363.786786 FTM ",0.00279 RNDR ,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886701871,73771238753021890,2025-01-16,12:45:15.050,,web,,,,,
2025-01-16,13:42:28.927,Sell,FTMUSD,Limit,Maker,9.99998 ,$226.41 ,($0.23),$230.39 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(292.476939 FTM),,"2,071.309847 FTM ",,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886711953,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:33.752,Sell,FTMUSD,Limit,Maker,9.99999 ,$224.66 ,($0.22),$454.82 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(290.218708 FTM),,"1,781.091139 FTM ",,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886711989,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:37.115,Sell,FTMUSD,Limit,Maker,9.99998 ,$78.84 ,($0.08),$533.59 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(101.847508 FTM),,"1,679.243631 FTM ",,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886711999,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:37.757,Sell,FTMUSD,Limit,Maker,9.99989 ,$78.92 ,($0.08),$612.43 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(101.955631 FTM),,"1,577.288 FTM ",,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886712001,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:38.698,Sell,FTMUSD,Limit,Maker,9.99999 ,$308.91 ,($0.31),$921.03 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(399.052061 FTM),,"1,178.235939 FTM ",,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886712005,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:39.350,Sell,FTMUSD,Limit,Maker,9.99999 ,$395.77 ,($0.40),"$1,316.40 ",,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(511.265182 FTM),,666.970757 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886712007,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:39.805,Sell,FTMUSD,Limit,Maker,9.99994 ,$78.80 ,($0.08),"$1,395.13 ",,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(101.798846 FTM),,565.171911 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886712009,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:40.398,Sell,FTMUSD,Limit,Maker,9.99997 ,$49.27 ,($0.05),"$1,444.35 ",,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(63.645728 FTM),,501.526183 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886712011,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:42:40.860,Sell,FTMUSD,Limit,Maker,9.99999 ,$388.23 ,($0.39),"$1,832.19 ",,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,(501.526183 FTM),,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886712013,73771238760865855,2025-01-16,13:42:17.014,,web,,,,,
2025-01-16,13:49:16.486,Buy,DOGEUSD,Limit,Maker,10.00 ,($405.00),($0.40),"$1,426.78 ",,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,"1,072.67719 DOGE ",,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886713584,73771238761887236,2025-01-16,13:49:07.661,,web,,,,,
2025-01-16,13:59:05.183,Buy,SHIBUSD,Limit,Maker,10.00 ,($460.00),($0.46),$966.32 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,"20,607,400.0 SHIB ",,"20,607,400.0 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,0.0 BONK ,,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886715373,73771238762810134,2025-01-16,13:56:33.204,,web,,,,,
2025-01-16,13:59:50.553,Buy,BONKUSD,Limit,Maker,10.00 ,($500.00),($0.50),$465.83 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"20,607,400.0 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,"17,027,652.0 BONK ",,"17,027,652.0 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886715489,73771238761797135,2025-01-16,13:48:28.568,,web,,,,,
2025-01-16,13:59:50.554,Buy,BONKUSD,Limit,Maker,9.74805 ,($0.00),($0.00),$465.82 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"20,607,400.0 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,0.908323 BONK ,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886715491,73771238761797135,2025-01-16,13:48:28.568,,web,,,,,
2025-01-16,13:59:57.175,Buy,SHIBUSD,Limit,Maker,9.99876 ,($0.00),($0.00),$465.82 ,,,0.00004263 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,72.448705 SHIB ,,"20,607,472.448705 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",2840140886715521,73771238762810134,2025-01-16,13:56:33.204,,web,,,,,
2025-01-16,19:01:48.689,Credit,BTC,Commission referral credit,,,,,$465.82 ,0.00004112 BTC ,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"20,607,472.448705 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"56,023,159.813434 PEPE ",,,,,,,,,,,
2025-01-17,02:38:12.027,Buy,PEPEUSD,Limit,Maker,10.00 ,($76.13),($0.08),$389.62 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"20,607,472.448705 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,"4,070,100.0 PEPE ",,"60,093,259.813434 PEPE ",2840140886939193,73771238831771723,2025-01-17,02:38:04.952,,web,,,,,
2025-01-17,02:38:12.031,Buy,PEPEUSD,Limit,Maker,10.00 ,($386.87),($0.39),$2.36 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"20,607,472.448705 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,"20,682,600.0 PEPE ",,"80,775,859.813434 PEPE ",2840140886939195,73771238831771723,2025-01-17,02:38:04.952,,web,,,,,
2025-01-17,02:38:14.328,Buy,PEPEUSD,Limit,Maker,9.9933 ,($0.00),($0.00),$2.36 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"20,607,472.448705 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,39.909115 PEPE ,,"80,775,899.722549 PEPE ",2840140886939207,73771238831771723,2025-01-17,02:38:04.952,,web,,,,,
2025-01-17,13:15:19.884,Sell,SHIBUSD,Limit,Maker,10.00 ,$100.00 ,($0.10),$102.26 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,"1,072.67719 DOGE ",,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,"(4,141,644.23276 SHIB)",,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"80,775,899.722549 PEPE ",2840140887075958,73771238875419246,2025-01-17,13:15:19.824,,web,,,,,
2025-01-17,13:15:37.888,Sell,DOGEUSD,Limit,Maker,9.99999 ,$100.00 ,($0.10),$202.16 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,(243.629099 DOGE),,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,132.43279 RNDR ,,,0.0 ALI ,,,"80,775,899.722549 PEPE ",2840140887076020,73771238875433606,2025-01-17,13:15:29.467,,web,,,,,
2025-01-17,13:15:47.366,Sell,RNDRUSD,Limit,Taker,25.00 ,$200.13 ,($0.50),$401.79 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,(25.166729 RNDR),,107.266061 RNDR ,,,0.0 ALI ,,,"80,775,899.722549 PEPE ",2840140887076051,73771238875452900,2025-01-17,13:15:47.366,,web,,,,,
2025-01-17,13:16:01.362,Sell,PEPEUSD,Limit,Taker,24.99562 ,$0.00 ,($0.00),$401.79 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,,,0.0 ALI ,(54.200566 PEPE),,"80,775,845.521983 PEPE ",2840140887076083,73771238875464452,2025-01-17,13:16:01.362,,web,,,,,
2025-01-17,13:16:11.538,Sell,PEPEUSD,Limit,Maker,10.00 ,$11.18 ,($0.01),$412.95 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,,,0.0 ALI ,"(564,300.0 PEPE)",,"80,211,545.521983 PEPE ",2840140887076144,73771238875464452,2025-01-17,13:16:01.362,,web,,,,,
2025-01-17,13:16:11.538,Sell,PEPEUSD,Limit,Maker,10.00 ,$88.82 ,($0.09),$501.69 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,,,0.0 ALI ,"(4,485,100.0 PEPE)",,"75,726,445.521983 PEPE ",2840140887076146,73771238875464452,2025-01-17,13:16:01.362,,web,,,,,
2025-01-17,13:16:11.538,Sell,PEPEUSD,Limit,Maker,9.9998 ,$0.00 ,($0.00),$501.69 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"17,027,652.908323 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,,,0.0 ALI ,(30.751968 PEPE),,"75,726,414.770015 PEPE ",2840140887076148,73771238875464452,2025-01-17,13:16:01.362,,web,,,,,
2025-01-17,13:17:02.307,Sell,BONKUSD,Limit,Taker,25.00 ,$100.03 ,($0.25),$601.46 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,"(3,319,171.534784 BONK)",,"13,708,481.373539 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,,,0.0 ALI ,,,"75,726,414.770015 PEPE ",2840140887076259,73771238875531677,2025-01-17,13:17:02.307,,web,,,,,
2025-01-17,13:59:28.107,Buy,ALIUSD,Limit,Taker,25.00 ,($277.38),($0.69),$323.39 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"13,708,481.373539 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,"16,726.952396 ALI ",,"16,726.952396 ALI ",,,"75,726,414.770015 PEPE ",2840140887086166,73771238878912981,2025-01-17,13:59:28.107,,web,,,,,
2025-01-17,14:00:39.628,Buy,ALIUSD,Limit,Taker,25.00 ,($320.00),($0.80),$2.59 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"13,708,481.373539 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,"19,240.01924 ALI ",,"35,966.971636 ALI ",,,"75,726,414.770015 PEPE ",2840140887086597,73771238879008704,2025-01-17,14:00:39.628,,web,,,,,
2025-01-17,14:04:19.379,Sell,ALIUSD,StopLimit,Taker,24.99995 ,$0.72 ,($0.00),$3.30 ,,,0.00008375 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"13,708,481.373539 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,(44.303672 ALI),,"35,922.667964 ALI ",,,"75,726,414.770015 PEPE ",2840140887087356,73771238879286714,2025-01-17,14:03:40.220,,web,,,,,
2025-01-17,19:02:42.147,Credit,BTC,Commission referral credit,,,,,$3.30 ,0.00000453 BTC ,,0.00008828 BTC ,,,0.0 ETH ,,,17.19576 LTC ,,,829.048091 DOGE ,,,0.0 USDC ,,,"1,480.967185 XRP ",,,0.0 FET ,,,"16,465,828.215945 SHIB ",,,0.0 LRC ,,,0.0 SUSHI ,,,"13,708,481.373539 BONK ",,,0.0 FTM ,,,107.266061 RNDR ,,,"35,922.667964 ALI ",,,"75,726,414.770015 PEPE ",,,,,,,,,,,
